date,1w,1m,3m,6m,1y,2y,3y,5y,7y,10y
2018-05-22,2.601058762260755,2.411590882851833,2.1224310696181803,2.119485077841121,2.0342778349526025,1.8178017830133175,1.7162939772349395,1.6196628314296468,2.507630597619581,
2018-05-23,2.6536884880507206,2.413673144854145,2.1236905089759617,2.119632574861785,2.034442757058419,1.8158059767757084,1.7158026081735,1.619057931634904,2.5067975678385146,
2018-05-24,2.697836196302661,2.4155847667870045,2.123781280096093,2.1200807398054966,2.033917241774641,1.8138032365347723,1.7153065972333792,1.6181718519235444,2.505978586792712,
2018-05-25,2.7376000590219274,2.4174964243992347,2.1229189567223195,2.1203587166322757,2.0333917291973203,1.8118005356880795,1.7149731388539147,1.6172635080311082,2.5051556003657938,
2018-05-28,2.8281900151992945,2.4155506248949354,2.1182897621822017,2.117998767443363,2.0339060552169164,1.8088342375128796,1.7137814273886054,1.6142523381773133,2.502673040370973,
2018-05-29,2.835681594444228,2.407221645243429,2.1172346082652505,2.1169946708161635,2.033788653493107,1.8082331818537467,1.7134405432962962,1.6132421391095608,2.501880971344961,
2018-05-30,2.8092432302402326,2.403330498092915,2.1136437724816215,2.1156105152569715,2.0319018530550848,1.8073336993485345,1.7129055355863176,1.6121489970167602,2.5008646555804814,
2018-05-31,2.760937429373378,2.394593039226045,2.108033707014223,2.113749881786098,2.0299731668868226,1.8062362041360691,1.7122386388517707,1.6110102162822049,2.499799410656589,
2018-06-01,2.7216047741016602,2.387665032337094,2.1017489703278436,2.112093491121003,2.028192657249628,1.8052126289401338,1.711677631676034,1.609973333375403,2.498775495786143,
2018-06-04,2.6183548357745057,2.3445033403668214,2.085006686808466,2.1072322420640166,2.0212944967535007,1.8004420911930552,1.7095190757177248,1.6069351218058303,2.495739914232753,
2018-06-05,2.6161560321088295,2.3285738502389686,2.0813545905192132,2.107476149738985,2.018482798606991,1.799555224061078,1.7091252647852384,1.6060385715118697,2.4948853205548183,
2018-06-06,2.6168889615311164,2.3075315713922073,2.0769427543954277,2.107084762526523,2.015511870191755,1.798157998090666,1.7087453872101532,1.605150379714404,2.4939966359340815,
2018-06-07,2.6211400565620435,2.287243676731676,2.0724290390067512,2.1064211085404683,2.012602511509054,1.7967914678746144,1.708385944345503,1.6042688758524992,2.49310474930855,
