date;ticker;bid;ask
2011-02-17;CNYRUB_FXForward_90D;4.4322;4.4533
2011-02-18;CNYRUB_FXForward_90D;4.431;4.4515
2011-02-19;CNYRUB_FXForward_90D;4.4407;4.4609
2011-02-22;CNYRUB_FXForward_90D;4.4292;4.4492
2011-02-23;CNYRUB_FXForward_90D;4.4407;4.4606
2011-02-25;CNYRUB_FXForward_90D;4.4219;4.4422
2011-02-26;CNYRUB_FXForward_90D;4.3903;4.4128
2011-03-01;CNYRUB_FXForward_90D;4.3886;4.4105
2011-03-02;CNYRUB_FXForward_90D;4.3655;4.3881
2011-03-03;CNYRUB_FXForward_90D;4.3441;4.3673
2011-03-04;CNYRUB_FXForward_90D;4.2956;4.3234
2011-03-05;CNYRUB_FXForward_90D;4.2782;4.3058
2011-03-06;CNYRUB_FXForward_90D;4.2762;4.3029
2011-03-10;CNYRUB_FXForward_90D;4.2917;4.3183
2011-03-11;CNYRUB_FXForward_90D;4.3123;4.3393
2011-03-12;CNYRUB_FXForward_90D;4.3406;4.3691
2011-03-15;CNYRUB_FXForward_90D;4.3489;4.3767
2011-03-16;CNYRUB_FXForward_90D;4.3575;4.3847
2011-03-17;CNYRUB_FXForward_90D;4.3476;4.3742
2011-03-18;CNYRUB_FXForward_90D;4.3574;4.3834
2011-03-19;CNYRUB_FXForward_90D;4.3205;4.3487
2011-03-22;CNYRUB_FXForward_90D;4.3095;4.3371
2011-03-23;CNYRUB_FXForward_90D;4.2804;4.309
2011-03-24;CNYRUB_FXForward_90D;4.2958;4.3241
2011-03-25;CNYRUB_FXForward_90D;4.3149;4.3434
2011-03-26;CNYRUB_FXForward_90D;4.2898;4.3187
2011-03-29;CNYRUB_FXForward_90D;4.3144;4.344
2011-03-30;CNYRUB_FXForward_90D;4.3056;4.3344
2011-03-31;CNYRUB_FXForward_90D;4.3201;4.3487
2011-04-01;CNYRUB_FXForward_90D;4.3397;4.3684
2011-04-02;CNYRUB_FXForward_90D;4.3176;4.3464
2011-04-05;CNYRUB_FXForward_90D;4.303;4.3313
2011-04-06;CNYRUB_FXForward_90D;4.3138;4.3417
